0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,0.5484884663279015,Outdoor
0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,0.5629464102490693,Outdoor
0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,0.455991744233888,Indoor
0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.441813081134725,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,0.5496955284133433,Outdoor
0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,0.5644177320593944,Outdoor
0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,0.5175454697980241,Indoor
0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,0.4415001807091329,Indoor
0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,0.530222091206474,Outdoor
0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,0.5739603322790237,Outdoor
0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,0.4754861459449624,Indoor
